PlayerId,BX,BY,C
4419,9,8,3
4419,9,9,3
4419,9,11,1
4419,10,0,14
4419,10,1,18
4419,10,2,22
4419,10,3,14
4419,10,4,15
4419,10,5,26
4419,10,6,5
4419,10,7,4
4419,10,8,5
4419,10,9,4
4419,10,12,1
4419,10,13,3
4419,10,14,1
4419,11,0,16
4419,11,1,26
4419,11,2,22
4419,11,3,29
4419,11,4,21
4419,11,5,28
4419,11,6,11
4419,11,7,5
4419,11,8,2
4419,11,9,2
4419,11,10,4
4419,11,11,2
4419,11,13,1
4419,11,16,2
4419,12,0,16
4419,12,1,12
4419,12,2,11
4419,12,3,13
4419,12,4,18
4419,12,5,19
4419,12,6,8
4419,12,7,8
4419,12,8,3
4419,12,9,2
4419,12,11,2
4419,12,12,1
4419,12,14,1
4419,12,17,1
4419,12,18,1
4419,12,19,3
4419,13,0,13
4419,13,1,9
4419,13,2,12
4419,13,3,17
4419,13,4,17
4419,13,5,12
4419,13,6,8
4419,13,7,9
4419,13,8,3
4419,13,9,9
4419,13,10,9
4419,13,11,2
4419,13,12,1
4419,13,14,1
4419,13,16,1
4419,14,0,5
4419,14,1,11
4419,14,2,10
4419,14,3,12
4419,14,4,11
4419,14,5,13
4419,14,6,13
4419,14,7,6
4419,14,8,2
4419,14,9,3
4419,14,11,1
4419,14,14,1
4419,14,15,1
4419,14,16,1
4419,14,17,1
4419,15,0,11
4419,15,1,5
4419,15,2,5
4419,15,3,7
4419,15,4,7
4419,15,5,8
4419,15,6,3
4419,15,7,1
4419,15,17,1
4419,16,0,6
4419,16,1,4
4419,16,2,2
4419,16,3,1
4419,16,4,1
4419,16,12,1
4419,17,0,9
4419,17,1,5
4419,17,2,2
4419,17,3,2
4419,17,4,2
4419,17,5,1
4419,17,9,1
4419,17,16,1
4419,17,17,1
4419,18,0,4
4419,18,1,2
4419,18,2,2
4419,18,3,1
4419,18,4,1
4419,18,6,1
4419,18,11,1
4419,18,18,1
4419,19,0,20
4419,19,1,1
4419,19,2,1
4419,19,4,1
4419,19,5,3
4419,19,6,1
4419,19,8,1
4419,19,12,2
4419,19,13,1
4419,19,16,1
4419,19,19,15
4581,0,9,1
4581,0,11,1
4581,1,5,1
4581,1,9,6
4581,1,10,6
4581,1,11,2
4581,1,14,1
4581,2,5,1
4581,2,6,2
4581,2,10,3
4581,2,11,2
4581,2,14,2
4581,3,5,2
4581,3,6,2
4581,3,9,1
4581,3,10,2
4581,3,13,1
4581,3,14,2
4581,3,17,1
4581,3,19,2
4581,4,0,1
4581,4,1,3
4581,4,2,4
4581,4,5,1
4581,4,6,1
4581,4,9,2
4581,4,11,1
4581,4,14,1
4581,4,15,1
4581,4,19,2
4581,5,0,3
4581,5,1,5
4581,5,2,5
4581,5,3,2
4581,5,4,2
4581,5,5,3
4581,5,6,5
4581,5,7,1
4581,5,8,2
4581,5,10,3
4581,5,11,1
4581,5,13,1
4581,5,14,3
4581,5,15,1
4581,5,16,2
4581,5,17,1
4581,5,18,2
4581,6,0,3
4581,6,1,1
4581,6,2,2
4581,6,3,2
4581,6,5,2
4581,6,6,2
4581,6,7,2
4581,6,8,1
4581,6,9,1
4581,6,10,1
4581,6,11,2
4581,6,12,6
4581,6,13,4
4581,6,14,4
4581,6,15,2
4581,6,16,3
4581,6,17,4
4581,6,18,2
4581,7,0,1
4581,7,1,7
4581,7,3,2
4581,7,4,6
4581,7,5,4
4581,7,6,5
4581,7,8,1
4581,7,9,4
4581,7,11,1
4581,7,12,4
4581,7,13,10
4581,7,14,4
4581,7,15,2
4581,7,16,4
4581,7,17,4
4581,7,18,4
4581,7,19,3
4581,8,0,4
4581,8,1,6
4581,8,2,4
4581,8,3,5
4581,8,4,5
4581,8,5,5
4581,8,6,6
4581,8,7,3
4581,8,8,3
4581,8,12,1
4581,8,13,5
4581,8,14,2
4581,8,15,3
4581,8,16,5
4581,8,17,5
4581,8,18,3
4581,8,19,5
4581,9,0,4
4581,9,1,11
4581,9,2,6
4581,9,3,7
4581,9,4,2
4581,9,5,1
4581,9,6,2
4581,9,7,1
4581,9,8,7
4581,9,10,5
4581,9,11,6
4581,9,12,2
4581,9,13,4
4581,9,14,4
4581,9,15,3
4581,9,17,3
4581,9,19,1
4581,10,0,3
4581,10,1,6
4581,10,2,4
4581,10,3,4
4581,10,4,7
4581,10,5,4
4581,10,6,4
4581,10,8,5
4581,10,9,7
4581,10,10,3
4581,10,11,4
4581,10,12,1
4581,10,13,5
4581,10,14,3
4581,10,15,7
4581,10,16,3
4581,10,17,2
4581,10,18,3
4581,10,19,3
4581,11,0,5
4581,11,1,8
4581,11,2,4
4581,11,3,7
4581,11,4,8
4581,11,5,14
4581,11,6,5
4581,11,7,8
4581,11,8,4
4581,11,9,1
4581,11,10,2
4581,11,11,1
4581,11,13,6
4581,11,14,7
4581,11,15,3
4581,11,16,3
4581,11,17,5
4581,11,18,9
4581,11,19,2
4581,12,0,3
4581,12,1,8
4581,12,2,7
